Stethoscope	ECG
-0.0515747	-0.00732422
-0.000305176	-0.0100708
0.0500488	-0.00549316
0.0686646	-0.0012207
0.0488281	-0.00366211
0.0131226	-0.0109863
-0.00946045	-0.0152588
-0.000610352	-0.0143433
0.0210571	-0.0112915
0.0335693	-0.0112915
0.0296021	-0.0146484
0.0320435	-0.0198364
0.0482178	-0.0234985
0.0610352	-0.0238037
0.0463867	-0.0234985
0.00518799	-0.0238037
-0.0427246	-0.0256348
-0.0735474	-0.0296021
-0.0750732	-0.0350952
-0.0747681	-0.0411987
-0.118103	-0.0494385
-0.177917	-0.0595093
-0.195618	-0.0701904
-0.0518799	-0.0811768
0.275269	-0.090332
0.636902	-0.098877
0.7547	-0.109558
0.476074	-0.122375
0.0177002	-0.132141
-0.323792	-0.1297
-0.434875	-0.117493
-0.438538	-0.102234
-0.440369	-0.0897217
-0.429077	-0.0814819
-0.341187	-0.0747681
-0.158997	-0.0656128
0.0671387	-0.0543213
0.248413	-0.0473022
0.329285	-0.0439453
0.325623	-0.0430298
0.283203	-0.0448608
0.215759	-0.0463867
0.111084	-0.0454712
-0.00854492	-0.0402832
-0.101929	-0.0305176
-0.141907	-0.0167847
-0.137939	-0.00305176
-0.0994873	0.00854492
-0.0442505	0.0137329
0.00762939	0.0134277
0.0216675	0.015564
-0.00762939	0.017395
-0.062561	0.0131226
-0.108337	0.00183105
-0.127563	-0.0112915
-0.106201	-0.0216675
-0.0622559	-0.0274658
-0.0344849	-0.0314331
-0.0115967	-0.03479
0.0283813	-0.0341797
0.0692749	-0.0311279
0.0872803	-0.0286865
0.0881958	-0.0268555
0.100708	-0.0247192
0.133972	-0.0213623
0.169067	-0.0167847
0.182495	-0.0128174
0.14801	-0.012207
0.0765991	-0.0186157
0.000915527	-0.0311279
-0.0531006	-0.0442505
-0.090332	-0.0552368
-0.114136	-0.062561
-0.107727	-0.0671387
-0.0704956	-0.072937
-0.0366211	-0.0784302
-0.0360107	-0.0817871
-0.0460815	-0.0811768
-0.0463867	-0.0750732
-0.0344849	-0.062561
-0.0119019	-0.0476074
0.00946045	-0.0375366
0.0131226	-0.032959
0.00274658	-0.0305176
-0.00701904	-0.0311279
-0.0106812	-0.0344849
-0.00793457	-0.0378418
-0.00640869	-0.0369263
-0.00457764	-0.0317383
0.00457764	-0.0262451
0.0180054	-0.0213623
0.0274658	-0.0131226
0.0332642	-0.000915527
0.0335693	0.00823975
0.0256348	0.012207
0.0140381	0.0146484
0.000915527	0.0158691
-0.0177002	0.0119019
-0.0534058	-0.00152588
-0.0854492	-0.0189209
-0.0933838	-0.0326538
-0.0759888	-0.0411987
-0.0442505	-0.045166
-0.00366211	-0.045166
0.0354004	-0.0418091
0.0549316	-0.032959
0.0576782	-0.0228882
0.0524902	-0.0146484
0.0454712	-0.00915527
0.0366211	-0.00671387
0.0238037	-0.00915527
0.00976563	-0.0164795
-0.00305176	-0.0241089
-0.00976563	-0.0302124
-0.00823975	-0.0344849
-0.00701904	-0.0390625
-0.010376	-0.0457764
-0.0106812	-0.0527954
0	-0.0552368
0.00335693	-0.0527954
-0.00457764	-0.0491333
-0.0149536	-0.0473022
-0.0119019	-0.0527954
0.000610352	-0.0640869
0.0204468	-0.0769043
0.0439453	-0.0875854
0.0619507	-0.09552
0.0506592	-0.098877
0.0137329	-0.0946045
-0.0131226	-0.0863647
-0.017395	-0.0787354
-0.0158691	-0.0701904
-0.0216675	-0.0598145
-0.022583	-0.0482178
-0.0146484	-0.0326538
-0.00976563	-0.0164795
-0.00915527	-0.00488281
-0.00915527	0.0012207
-0.00213623	0.0012207
0.0195313	-0.00427246
0.0384521	-0.0109863
0.0387573	-0.0198364
0.00976563	-0.0305176
-0.0216675	-0.0387573
-0.0418091	-0.0415039
-0.0753784	-0.0411987
-0.111084	-0.0405884
-0.124207	-0.038147
-0.0872803	-0.03479
-0.00610352	-0.0296021
0.0695801	-0.0228882
0.106812	-0.0158691
0.101929	-0.0137329
0.0762939	-0.0180054
0.0479126	-0.0216675
0.0289917	-0.0244141
0.0186157	-0.0271606
0.00518799	-0.0289917
-0.0167847	-0.0289917
-0.0515747	-0.0283813
-0.0778198	-0.0274658
-0.0787354	-0.0247192
-0.0512695	-0.0204468
-0.0244141	-0.0167847
-0.00183105	-0.017395
0.0183105	-0.0216675
0.0436401	-0.0286865
0.0552368	-0.0390625
0.0561523	-0.0531006
0.0469971	-0.0686646
0.0283813	-0.083313
0.000610352	-0.0933838
-0.0161743	-0.0973511
-0.00518799	-0.0973511
0.0198364	-0.0967407
0.03479	-0.0927734
0.0250244	-0.085144
0.00366211	-0.0778198
-0.0109863	-0.0732422
-0.00366211	-0.0714111
0.00213623	-0.065918
-0.000915527	-0.0561523
-0.0137329	-0.0454712
-0.0341797	-0.0363159
-0.0506592	-0.0308228
-0.0479126	-0.0250244
-0.0198364	-0.015564
0.00244141	-0.00488281
0.00244141	0.00183105
-0.0143433	0.00427246
-0.0262451	0.00396729
-0.020752	0.00549316
-0.0231934	0.0100708
-0.0305176	0.0161743
-0.0323486	0.0213623
-0.0177002	0.0201416
-0.00976563	0.0146484
-0.0115967	0.00946045
-0.00213623	0.00671387
0.0201416	0.0088501
0.0424194	0.0186157
0.0363159	0.0299072
0.017395	0.0390625
0.00671387	0.0454712
0.00915527	0.0479126
0.020752	0.0485229
0.0341797	0.0521851
0.0463867	0.0592041
0.0415039	0.0646973
0.0271606	0.0643921
0.0140381	0.0595093
0.0115967	0.0524902
0.00457764	0.0421143
-0.0134277	0.0299072
-0.0219727	0.0204468
-0.017395	0.0152588
-0.0161743	0.0109863
-0.0219727	0.00457764
-0.0189209	-0.00457764
0.0109863	-0.015564
0.0497437	-0.0280762
0.0665283	-0.0411987
0.0411987	-0.0488281
-0.00793457	-0.0476074
-0.0460815	-0.0415039
-0.0457764	-0.0332642
-0.0134277	-0.0228882
0.0112915	-0.0131226
0.000610352	-0.00671387
-0.0341797	-0.000915527
-0.0497437	0.00854492
-0.0302124	0.0204468
-0.00274658	0.0271606
0.0100708	0.0244141
0.0134277	0.012207
0.00457764	-0.00457764
-0.0100708	-0.0195313
-0.0204468	-0.0289917
-0.0213623	-0.0289917
-0.022583	-0.0234985
-0.0320435	-0.0183105
-0.0488281	-0.017395
-0.0592041	-0.020752
-0.0674438	-0.0216675
-0.0592041	-0.0161743
-0.0180054	-0.00762939
0.0479126	-0.000915527
0.110779	0.00213623
0.135193	0.00244141
0.118103	0.00183105
0.0665283	0.000610352
-0.00335693	-0.0012207
-0.0500488	-0.00396729
-0.0460815	-0.00915527
-0.0115967	-0.017395
0.0143433	-0.0268555
0.012207	-0.0366211
0.00549316	-0.0473022
0.0149536	-0.0582886
0.0274658	-0.0674438
0.0271606	-0.0726318
0.00457764	-0.0753784
-0.0234985	-0.0769043
-0.0302124	-0.0778198
-0.0250244	-0.0772095
-0.0189209	-0.0753784
-0.0134277	-0.0750732
0.00244141	-0.0769043
0.0192261	-0.0823975
0.0259399	-0.0897217
0.0216675	-0.0985718
0.00946045	-0.105896
-0.00549316	-0.107117
-0.0134277	-0.101929
-0.00152588	-0.0924683
0.0195313	-0.0808716
0.0195313	-0.0671387
-0.00579834	-0.0454712
-0.0378418	-0.00976563
-0.0512695	0.039978
-0.0418091	0.110168
-0.012207	0.202332
0.0265503	0.305786
0.0415039	0.406189
0.0259399	0.497742
-0.0170898	0.58197
-0.0744629	0.652466
-0.135498	0.700684
-0.172119	0.721436
-0.160828	0.706787
-0.0933838	0.652771
-0.00457764	0.565186
0.0643921	0.454712
0.112	0.330505
0.1651	0.200195
0.226746	0.0735474
0.252686	-0.0341797
0.206299	-0.116882
0.104675	-0.177612
0.0332642	-0.219727
-0.0332642	-0.24353
-0.177612	-0.248413
-0.324097	-0.238037
-0.325317	-0.217896
-0.198669	-0.194397
-0.112305	-0.171814
-0.132141	-0.150757
-0.149841	-0.133057
-0.0402832	-0.118408
0.178223	-0.105896
0.415039	-0.0939941
0.59021	-0.0827026
0.673523	-0.0759888
0.641174	-0.0738525
0.473022	-0.0750732
0.167542	-0.0738525
-0.202637	-0.0671387
-0.525818	-0.0579834
-0.71991	-0.0531006
-0.78949	-0.0561523
-0.770264	-0.0637817
-0.673523	-0.0732422
-0.480652	-0.0769043
-0.184021	-0.072937
0.190125	-0.067749
0.556335	-0.0656128
0.795288	-0.0643921
0.813904	-0.0604248
0.619507	-0.0527954
0.312805	-0.0439453
0.0216675	-0.0335693
-0.19989	-0.0222778
-0.369568	-0.0115967
-0.509033	-0.00183105
-0.586548	0.00427246
-0.526123	0.00396729
-0.294189	0.00152588
0.0518799	0.00274658
0.369873	0.0106812
0.530396	0.0198364
0.482483	0.0268555
0.282288	0.0299072
0.0518799	0.0283813
-0.106812	0.0228882
-0.153503	0.0183105
-0.112915	0.0170898
-0.0302124	0.017395
0.0488281	0.0134277
0.105896	0.00427246
0.132751	-0.00701904
0.121155	-0.0158691
0.0732422	-0.0189209
0.00213623	-0.0170898
-0.0750732	-0.0134277
-0.13855	-0.010376
-0.169373	-0.00793457
-0.172424	-0.00610352
-0.156555	-0.00518799
-0.12207	-0.00671387
-0.0689697	-0.0115967
-0.00427246	-0.0186157
0.0427246	-0.0271606
0.0558472	-0.0320435
0.0387573	-0.0326538
0.00823975	-0.0326538
-0.0170898	-0.0320435
-0.0305176	-0.0305176
-0.0289917	-0.0296021
-0.00213623	-0.0274658
0.0546265	-0.0238037
0.122375	-0.0183105
0.15686	-0.0140381
0.120544	-0.0140381
0.0335693	-0.0152588
-0.0418091	-0.0143433
-0.0726318	-0.0128174
-0.0616455	-0.0106812
-0.0253296	-0.00671387
0.0231934	0.000915527
0.0592041	0.0115967
0.0656128	0.0216675
0.0408936	0.0311279
0.00579834	0.0415039
-0.0228882	0.0524902
-0.0601196	0.0634766
-0.117798	0.0793457
-0.154114	0.0930786
-0.124207	0.09552
-0.0372314	0.0918579
0.0561523	0.0897217
0.114441	0.0906372
0.119324	0.0939941
0.0756836	0.0979614
0.0161743	0.0979614
-0.0302124	0.0939941
-0.0527954	0.0924683
-0.06073	0.0967407
-0.0579834	0.10498
-0.0418091	0.114136
-0.0128174	0.122986
0.0177002	0.13092
0.0360107	0.138245
0.0314331	0.145874
0.0186157	0.152893
0.0115967	0.157776
0.00823975	0.160522
0.00976563	0.163269
0.020752	0.166321
0.0360107	0.167236
0.0415039	0.1651
0.0283813	0.161438
0.00335693	0.15686
-0.0115967	0.149841
-0.0112915	0.13855
-0.00244141	0.124817
0.00946045	0.113525
0.00518799	0.108032
-0.0186157	0.103455
-0.0344849	0.0946045
-0.0460815	0.0848389
-0.0466919	0.0808716
-0.0375366	0.0817871
-0.0152588	0.0811768
0.0186157	0.0778198
0.0613403	0.0759888
0.0933838	0.0784302
0.0958252	0.0842285
0.0473022	0.0881958
-0.0500488	0.0823975
-0.13031	0.0708008
-0.140381	0.057373
-0.0857544	0.045166
-0.0228882	0.0384521
0.0198364	0.0335693
0.0564575	0.0253296
0.0839233	0.0167847
0.0823975	0.0115967
0.0485229	0.00946045
0.0100708	0.00823975
-0.0198364	0.0115967
-0.0439453	0.0204468
-0.0549316	0.0305176
-0.0402832	0.0369263
-0.0158691	0.0378418
0.00396729	0.0341797
0.0164795	0.0268555
0.032959	0.017395
0.0494385	0.00762939
0.0579834	-0.000915527
0.0518799	-0.00823975
0.0292969	-0.0158691
0.0012207	-0.0250244
-0.0167847	-0.03479
-0.0210571	-0.0436401
-0.0192261	-0.0497437
-0.0195313	-0.0521851
-0.0320435	-0.0543213
-0.0653076	-0.0592041
-0.147095	-0.0683594
-0.227966	-0.0830078
-0.245056	-0.101929
-0.159607	-0.116272
0.0473022	-0.120239
0.350647	-0.118103
0.653687	-0.115051
0.679626	-0.11261
0.32959	-0.108643
-0.147705	-0.0991821
-0.405579	-0.0823975
-0.391235	-0.0592041
-0.324707	-0.0375366
-0.339355	-0.0216675
-0.365906	-0.00915527
-0.294189	0
-0.112915	0.00640869
0.117188	0.00854492
0.323181	0.00518799
0.450439	-0.00488281
0.471497	-0.017395
0.380249	-0.0250244
0.178223	-0.0302124
-0.0827026	-0.0387573
-0.301514	-0.0473022
-0.394897	-0.0491333
-0.338135	-0.0445557
-0.171814	-0.0357056
0.022583	-0.0253296
0.149536	-0.015564
0.182495	-0.00762939
0.164185	0.0012207
0.138855	0.0088501
0.104675	0.0100708
0.0543213	0.00823975
0.00335693	0.00762939
-0.0418091	0.00671387
-0.083313	0.00335693
-0.121155	-0.0012207
-0.153503	-0.00488281
-0.161438	-0.00701904
-0.133667	-0.00762939
-0.0762939	-0.00640869
-0.00427246	-0.00518799
0.0576782	-0.00610352
0.09552	-0.0119019
0.114441	-0.0213623
0.123596	-0.0308228
0.111694	-0.0396729
0.0704956	-0.0485229
0.0283813	-0.0540161
0.00793457	-0.0543213
-0.00457764	-0.0543213
-0.0204468	-0.0549316
-0.032959	-0.0552368
-0.0265503	-0.0540161
-0.00854492	-0.0500488
0.00213623	-0.0427246
-0.00610352	-0.03479
-0.0241089	-0.0289917
-0.0289917	-0.0274658
-0.012207	-0.0289917
0.0134277	-0.0317383
0.0299072	-0.0296021
0.0393677	-0.0234985
0.0494385	-0.0170898
0.0527954	-0.0131226
0.0238037	-0.00915527
-0.0415039	-0.00396729
-0.114746	0.00274658
-0.150757	0.00915527
-0.128479	0.0161743
-0.062561	0.0216675
0.00671387	0.0213623
0.0549316	0.0170898
0.0811768	0.0115967
0.0881958	0.00579834
0.0650024	0.000610352
0.0112915	-0.00518799
-0.0570679	-0.0109863
-0.112	-0.0152588
-0.131531	-0.017395
-0.103455	-0.0192261
-0.0418091	-0.0189209
0.0253296	-0.0158691
0.0714111	-0.0106812
0.0927734	-0.00579834
0.101624	-0.00366211
0.0979614	-0.00518799
0.0726318	-0.00946045
0.0292969	-0.0149536
-0.00274658	-0.0186157
-0.0183105	-0.0210571
-0.0311279	-0.0253296
-0.0473022	-0.0320435
-0.0549316	-0.0418091
-0.043335	-0.0521851
-0.015564	-0.0598145
0.0158691	-0.0634766
0.0335693	-0.0628662
0.0344849	-0.0582886
0.0234985	-0.050354
0.00762939	-0.0454712
-0.00488281	-0.0491333
0	-0.0564575
0.0274658	-0.0585938
0.0582886	-0.0585938
0.0765991	-0.062561
0.0643921	-0.065918
0.0265503	-0.0662231
-0.0152588	-0.0640869
-0.0427246	-0.0610352
-0.0512695	-0.0579834
-0.0430298	-0.0527954
-0.0274658	-0.043335
-0.0189209	-0.0308228
-0.0238037	-0.0198364
-0.0317383	-0.0115967
-0.0238037	-0.00244141
0.00152588	0.00701904
0.0396729	0.00854492
0.0640869	-0.0012207
0.039978	-0.010376
-0.0161743	-0.0112915
-0.06073	-0.00610352
-0.0732422	-0.00152588
-0.0662231	0.000915527
-0.0616455	0.00305176
-0.0567627	0.00427246
-0.043335	0.00274658
-0.0140381	-0.000915527
0.0250244	-0.00305176
0.06073	-0.000915527
0.0695801	0.00305176
0.0408936	0.00549316
0.00549316	0.00335693
-0.0088501	-0.00183105
-0.00305176	-0.00854492
0.000610352	-0.0167847
-0.00366211	-0.022583
0.00213623	-0.0241089
0.0143433	-0.0256348
0.0164795	-0.0283813
0.00213623	-0.0317383
-0.0167847	-0.0344849
-0.0213623	-0.0375366
-0.00854492	-0.0418091
0.00946045	-0.0454712
0.0183105	-0.0469971
0.0167847	-0.045166
0.0219727	-0.0408936
0.0393677	-0.0418091
0.0598145	-0.0500488
0.067749	-0.0637817
0.0558472	-0.0720215
0.0286865	-0.0723267
-0.00915527	-0.0704956
-0.0421143	-0.0698853
-0.0588989	-0.0646973
-0.0564575	-0.0543213
-0.0405884	-0.045166
-0.0274658	-0.0424194
-0.0131226	-0.039978
-0.00152588	-0.0314331
-0.00579834	-0.0170898
-0.0305176	-0.000610352
-0.0558472	0.0115967
-0.0585938	0.0149536
-0.0402832	0.0119019
-0.0149536	0.00640869
0.0192261	0.00183105
0.062561	-0.000305176
0.0866699	0.000610352
0.0613403	0.0012207
0.00579834	-0.0012207
-0.0241089	-0.00854492
-0.00793457	-0.0152588
0.0167847	-0.017395
0.00579834	-0.0149536
-0.0350952	-0.010376
-0.055542	-0.00732422
-0.0167847	-0.00640869
0.0424194	-0.00549316
0.065918	-0.00213623
0.0366211	0.000610352
-0.0112915	0
-0.0448608	-0.00366211
-0.055542	-0.00915527
-0.045166	-0.0158691
-0.0146484	-0.0241089
0.0219727	-0.0335693
0.0378418	-0.0436401
0.0234985	-0.0537109
-0.00244141	-0.0656128
-0.0204468	-0.0796509
-0.0106812	-0.0900269
0.0115967	-0.0933838
0.0189209	-0.090332
0.00823975	-0.083313
0.00213623	-0.0741577
0.0131226	-0.0646973
0.0222778	-0.0564575
0.00946045	-0.0491333
-0.0204468	-0.0415039
-0.0411987	-0.0323486
-0.0418091	-0.0241089
-0.00854492	-0.0219727
0.0485229	-0.0262451
0.0958252	-0.0323486
0.100403	-0.0366211
0.0549316	-0.0369263
-0.017395	-0.0338745
-0.0799561	-0.027771
-0.106201	-0.020752
-0.0958252	-0.0125122
-0.0613403	-0.00274658
-0.022583	0.00823975
0.00671387	0.020752
0.0259399	0.0350952
0.0350952	0.0473022
0.0411987	0.0512695
0.0485229	0.0436401
0.0598145	0.032959
0.0686646	0.0262451
0.065918	0.0222778
0.0445557	0.0180054
-0.0131226	0.0128174
-0.0985718	0.00610352
-0.155029	0.00213623
-0.1474	0.00274658
-0.0857544	0.00488281
-0.0170898	0.00732422
0.0256348	0.0119019
0.0524902	0.0210571
0.0759888	0.0296021
0.0808716	0.0317383
0.0558472	0.0289917
0.0100708	0.0241089
-0.0259399	0.0216675
-0.0253296	0.0241089
-0.0012207	0.0283813
0.0131226	0.0311279
0.00823975	0.0308228
-0.00244141	0.027771
-0.0088501	0.0241089
-0.00671387	0.0210571
0.00396729	0.0143433
0.0146484	0.00335693
0.0210571	-0.0100708
0.0228882	-0.0195313
0.0247192	-0.0231934
0.0253296	-0.0268555
0.0183105	-0.0305176
0.00610352	-0.0280762
-0.0170898	-0.0213623
-0.0537109	-0.0125122
-0.0982666	-0.00366211
-0.120544	0.00152588
-0.0939941	0.000305176
-0.0335693	-0.00518799
0.0238037	-0.0131226
0.0549316	-0.0234985
0.071106	-0.0363159
0.0836182	-0.0521851
0.0872803	-0.072937
0.0811768	-0.0909424
0.0686646	-0.093689
0.050354	-0.0799561
0.0228882	-0.0570679
-0.0241089	-0.0341797
-0.0848389	-0.012207
-0.133667	0.0112915
-0.129089	0.0323486
-0.0619507	0.0460815
0.0192261	0.0512695
0.071106	0.0476074
0.0823975	0.038147
0.0793457	0.0241089
0.0708008	0.00671387
0.0396729	-0.0146484
-0.017395	-0.0375366
-0.0793457	-0.0567627
-0.115051	-0.067749
-0.110779	-0.0701904
-0.0866699	-0.0695801
-0.0656128	-0.0686646
-0.0524902	-0.0683594
-0.0286865	-0.0680542
0.0265503	-0.0674438
0.090332	-0.0665283
0.125122	-0.065918
0.113831	-0.0674438
0.072937	-0.0723267
0.0259399	-0.0784302
-0.00854492	-0.0860596
-0.0195313	-0.0952148
-0.00915527	-0.106201
0.00976563	-0.114746
0.0244141	-0.117493
0.0296021	-0.116272
0.0262451	-0.115051
0.0146484	-0.110779
-0.0012207	-0.0946045
-0.015564	-0.0631714
-0.0131226	-0.0186157
0.00488281	0.0384521
0.0274658	0.108337
0.0427246	0.191345
0.038147	0.28656
-0.00183105	0.390015
-0.0637817	0.494995
-0.122681	0.595703
-0.153503	0.687256
-0.151062	0.757446
-0.132751	0.793152
-0.111389	0.7901
-0.0845337	0.749512
-0.0363159	0.675659
0.043335	0.57373
0.127258	0.445557
0.193481	0.300598
0.225525	0.15625
0.202942	0.0256348
0.137634	-0.083313
0.0820923	-0.16571
-0.00671387	-0.220032
-0.124207	-0.247192
-0.198059	-0.252075
-0.172424	-0.243835
-0.12146	-0.22644
-0.163574	-0.205078
-0.273743	-0.182495
-0.291443	-0.159912
-0.0946045	-0.140381
0.25116	-0.126953
0.568542	-0.121155
0.73761	-0.119629
0.758972	-0.116882
0.655823	-0.109558
0.392456	-0.0991821
-0.0354004	-0.0927734
-0.498352	-0.0933838
-0.799561	-0.0933838
-0.854187	-0.088501
-0.733948	-0.0827026
-0.557556	-0.0772095
-0.402222	-0.0744629
-0.273743	-0.0759888
-0.113831	-0.0750732
0.124512	-0.0650024
0.426025	-0.0473022
0.682068	-0.0274658
0.775757	-0.0137329
0.649109	-0.00823975
0.346069	-0.0109863
-0.0177002	-0.0167847
-0.327454	-0.0198364
-0.519409	-0.0201416
-0.570068	-0.0247192
-0.484619	-0.0366211
-0.274048	-0.050354
0.0119019	-0.0595093
0.284119	-0.06073
0.451965	-0.0552368
0.47821	-0.0463867
0.383606	-0.0341797
0.222168	-0.0189209
0.0570679	-0.00244141
-0.0689697	0.012207
-0.144348	0.0210571
-0.162659	0.0216675
-0.126953	0.0158691
-0.0570679	0.00610352
0.020752	-0.00671387
0.0765991	-0.0204468
0.100098	-0.0302124
0.0878906	-0.0338745
0.038147	-0.0338745
-0.0335693	-0.0308228
-0.101929	-0.022583
-0.150146	-0.0134277
-0.172729	-0.0100708
-0.171814	-0.0128174
-0.148621	-0.0180054
-0.111084	-0.0262451
-0.0732422	-0.0350952
-0.0482178	-0.0378418
-0.0305176	-0.0405884
0.000305176	-0.0448608
0.0317383	-0.0445557
0.0415039	-0.0366211
0.0289917	-0.0231934
0.0219727	-0.0100708
0.0405884	-0.00152588
0.0790405	0
0.120544	-0.00335693
0.144043	-0.00579834
0.119324	-0.00488281
0.067749	-0.00335693
0.0222778	-0.00854492
-0.00518799	-0.0192261
-0.0292969	-0.0286865
-0.0546265	-0.0314331
-0.0698853	-0.0222778
-0.0775146	-0.00457764
-0.0704956	0.0119019
-0.0531006	0.0222778
-0.0424194	0.0286865
-0.0405884	0.0363159
-0.0296021	0.0460815
0.0115967	0.0534058
0.0735474	0.0558472
0.13092	0.0534058
0.150146	0.0494385
0.125427	0.0479126
0.0701904	0.0497437
0.00335693	0.0537109
-0.0537109	0.0595093
-0.0686646	0.0662231
-0.0546265	0.0769043
-0.0442505	0.0906372
-0.0683594	0.104065
-0.0866699	0.120544
-0.085144	0.137939
-0.0518799	0.149536
-0.0198364	0.157166
0.0216675	0.164185
0.0598145	0.168762
0.0958252	0.167847
0.105591	0.160828
0.0875854	0.149841
0.093689	0.138855
0.0894165	0.133057
0.00640869	0.134277
-0.145264	0.138855
-0.253906	0.143127
-0.233154	0.146179
-0.123596	0.149841
0.0274658	0.15625
0.148621	0.1651
0.192566	0.174561
0.134583	0.184021
0.0164795	0.188293
-0.085144	0.184631
-0.12085	0.176086
-0.0872803	0.167542
-0.0296021	0.158997
0.0134277	0.147095
0.0595093	0.137939
0.027771	0.135193
-0.065918	0.138855
-0.12207	0.148621
-0.0756836	0.160522
0.00976563	0.170288
0.0967407	0.174866
0.186768	0.169067
0.404358	0.153809
0.542603	0.138245
0.311584	0.121155
-0.237122	0.0958252
-0.81604	0.0646973
-0.890808	0.0283813
-0.504761	-0.00915527
0.177612	-0.039978
0.653076	-0.0579834
0.717468	-0.0598145
0.477905	-0.050354
0.134888	-0.038147
-0.21759	-0.0259399
-0.465698	-0.0134277
-0.101624	-0.00305176
0.561218	0.00213623
0.315857	0.00457764
-0.694885	0.00457764
-1.42517	0
-0.996094	-0.0106812
-0.0964355	-0.027771
0.559387	-0.0424194
0.737915	-0.0421143
0.76355	-0.03479
0.776367	-0.0256348
0.701599	-0.0161743
0.536499	-0.00518799
0.000305176	0.00518799
-0.527039	0.00976563
-0.812988	0.00793457
-0.736694	0.00305176
-0.541687	-0.00427246
-0.348206	-0.015564
-0.0769043	-0.0302124
